age,league,height_cm,weight_kg,eur_value,overall,potential,pac,sho,pas,dri,def,phy,international_reputation,skill_moves,weak_foot,work_rate_att,work_rate_def,preferred_foot,crossing,finishing,heading_accuracy,short_passing,volleys,dribbling,curve,free_kick_accuracy,long_passing,ball_control,acceleration,sprint_speed,agility,reactions,balance,shot_power,jumping,stamina,strength,long_shots,aggression,interceptions,positioning,vision,penalties,composure,marking,standing_tackle,sliding_tackle,gk_diving,gk_handling,gk_kicking,gk_positioning,gk_reflexes,rs,rw,rf,ram,rcm,rm,rdm,rcb,rb,rwb,st,lw,cf,cam,cm,lm,cdm,cb,lb,lwb,ls,lf,lam,lcm,ldm,lcb,1_on_1_rush_trait,acrobatic_clearance_trait,argues_with_officials_trait,avoids_using_weaker_foot_trait,backs_into_player_trait,bicycle_kicks_trait,cautious_with_crosses_trait,chip_shot_trait,chipped_penalty_trait,comes_for_crosses_trait,corner_specialist_trait,diver_trait,dives_into_tackles_trait,diving_header_trait,driven_pass_trait,early_crosser_trait,fan's_favourite_trait,fancy_flicks_trait,finesse_shot_trait,flair_trait,flair_passes_trait,gk_flat_kick_trait,gk_long_throw_trait,gk_up_for_corners_trait,giant_throw_in_trait,inflexible_trait,injury_free_trait,injury_prone_trait,leadership_trait,long_passer_trait,long_shot_taker_trait,long_throw_in_trait,one_club_player_trait,outside_foot_shot_trait,playmaker_trait,power_free_kick_trait,power_header_trait,second_wind_trait,selfish_trait,skilled_dribbling_trait,stutter_penalty_trait,swerve_pass_trait,takes_finesse_free_kicks_trait,target_forward_trait,team_player_trait,technical_dribbler_trait,tries_to_beat_defensive_line_trait,poacher_speciality,speedster_speciality,aerial_threat_speciality,dribbler_speciality,playmaker_speciality,engine_speciality,distance_shooter_speciality,crosser_speciality,free_kick_specialist_speciality,tackling_speciality,tactician_speciality,acrobat_speciality,strength_speciality,clinical_finisher_speciality,prefers_rs,prefers_rw,prefers_rf,prefers_ram,prefers_rcm,prefers_rm,prefers_rdm,prefers_rcb,prefers_rb,prefers_rwb,prefers_st,prefers_lw,prefers_cf,prefers_cam,prefers_cm,prefers_lm,prefers_cdm,prefers_cb,prefers_lb,prefers_lwb,prefers_ls,prefers_lf,prefers_lam,prefers_lcm,prefers_ldm,prefers_lcb,prefers_gk,country
20,Spanish Segunda División,172,69,325e3,60,70,64,52,63,61,45,50,1,3,3,Medium,Medium,Right,59,50,51,68,57,60,62,54,66,61,66,62,56,63,74,61,57,54,50,42,43,27,55,60,61,61,46,50,55,13,9,7,11,13,57,59,59,60,59,61,53,49,54,54,57,59,59,60,59,61,53,49,54,54,57,59,60,59,53,49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,Spain
21,Italian Serie B,183,79,375e3,60,72,62,57,50,60,28,56,1,3,3,Medium,Medium,Right,42,62,56,58,55,57,48,40,43,62,62,62,65,60,61,50,67,53,65,52,36,22,63,50,63,54,23,28,25,9,13,9,8,14,59,58,59,58,52,57,42,40,42,44,59,58,59,58,52,57,42,40,42,44,59,59,58,52,42,40,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Italy
20,Italian Serie B,180,71,3e5,60,68,61,48,65,58,54,54,1,3,3,Medium,Medium,Right,68,38,64,72,46,61,56,49,61,52,59,62,58,63,60,63,63,51,51,48,64,49,56,58,63,60,46,58,63,9,12,5,6,12,55,58,57,58,59,59,58,57,59,59,55,58,57,58,59,59,58,57,59,59,55,57,58,59,58,57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,Italy
19,German Bundesliga,180,78,4e5,60,73,66,60,49,62,20,50,1,3,4,Medium,Low,Right,34,62,51,56,60,62,57,37,48,59,68,65,64,63,67,64,54,50,55,57,36,15,51,54,56,50,16,19,16,12,13,7,5,10,59,58,59,58,52,56,39,33,38,40,59,58,59,58,52,56,39,33,38,40,59,59,58,52,39,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Germany
20,Italian Serie B,180,70,29e4,60,67,63,43,57,57,47,55,1,3,5,Medium,Medium,Right,38,36,45,68,44,59,35,37,62,53,62,64,57,61,62,53,53,63,52,45,53,47,55,63,45,62,36,58,50,13,14,11,6,9,52,55,56,58,59,57,56,51,53,54,52,55,56,58,59,57,56,51,53,54,52,56,58,59,56,51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,Italy
19,Italian Serie B,184,73,4e5,60,77,62,28,42,58,56,61,1,2,2,Medium,Medium,Right,64,26,49,40,27,53,33,30,37,62,71,55,70,66,60,30,63,64,58,29,65,63,35,31,37,52,48,61,60,8,16,7,7,14,44,50,46,46,47,51,54,57,59,59,44,50,46,46,47,51,54,57,59,59,44,46,46,47,54,57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Italy
22,Italian Serie B,181,72,28e4,60,66,70,41,58,61,57,63,1,2,2,Medium,Medium,Left,63,32,48,65,37,60,41,39,63,64,71,69,59,49,65,57,63,75,60,36,55,51,61,48,52,53,53,66,64,9,11,8,14,16,53,57,56,57,59,60,60,58,62,62,53,57,56,57,59,60,60,58,62,62,53,56,57,59,60,58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,Italy
19,German Bundesliga,179,80,45e4,60,77,70,56,48,66,19,52,1,2,2,Medium,Medium,Right,42,54,54,64,36,66,37,26,45,67,72,69,66,52,66,67,61,59,55,49,33,11,64,37,62,46,18,14,17,15,11,13,9,6,60,60,60,58,51,59,38,33,39,42,60,60,60,58,51,59,38,33,39,42,60,60,58,51,38,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,Germany
18,English Championship,178,64,27e4,60,67,75,59,41,59,24,49,1,2,3,High,Medium,Right,29,62,60,48,53,56,59,32,34,59,74,75,73,49,74,61,68,54,52,52,32,14,57,45,55,60,13,32,19,10,9,13,13,13,59,56,57,54,47,53,36,35,39,39,59,56,57,54,47,53,36,35,39,39,59,57,54,47,36,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,England
18,French Ligue 2,175,65,425e3,60,74,67,52,60,64,41,45,1,3,3,Medium,Medium,Right,58,55,37,63,45,64,50,41,57,60,72,63,70,56,79,59,62,50,40,41,45,38,40,64,53,62,37,52,33,13,7,10,8,12,53,59,57,59,56,59,50,45,50,52,53,59,57,59,56,59,50,45,50,52,53,57,59,56,50,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,France
19,English Championship,180,60,45e4,60,74,76,60,50,63,32,56,1,3,3,High,Medium,Left,53,63,30,50,48,65,61,40,40,60,75,77,74,40,62,56,45,46,60,60,59,30,58,55,58,50,24,40,38,13,7,6,9,15,56,60,58,58,50,58,43,41,45,47,56,60,58,58,50,58,43,41,45,47,56,58,58,50,43,41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,England
20,English Championship,197,92,3e5,59,73,47,28,27,33,57,73,1,2,3,Medium,Medium,Left,21,24,68,34,22,31,24,24,24,35,44,49,36,42,26,39,52,65,84,25,61,53,27,26,31,42,55,60,55,12,12,13,8,15,39,32,34,32,35,34,47,58,49,46,39,32,34,32,35,34,47,58,49,46,39,34,32,35,47,58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,England
21,Italian Serie A,184,75,23e4,59,67,48,41,56,55,49,59,1,2,2,Medium,Medium,Right,42,33,47,63,40,51,56,37,64,60,49,48,45,64,66,56,61,61,57,38,63,61,54,58,48,55,46,45,49,10,10,7,8,12,50,51,53,55,58,54,58,53,53,54,50,51,53,55,58,54,58,53,53,54,50,53,55,58,58,53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,Italy
18,Spanish Segunda División,167,60,325e3,59,73,60,63,51,65,22,51,1,4,3,High,Medium,Right,36,62,52,59,60,71,56,37,45,58,63,57,50,61,75,70,54,65,50,62,36,21,42,59,69,48,15,20,16,12,12,12,14,12,58,58,59,59,54,57,40,34,39,42,58,58,59,59,54,57,40,34,39,42,58,59,59,54,40,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Spain
16,English Premier League,174,65,35e4,59,81,63,42,61,61,45,44,1,3,3,Medium,Medium,Left,54,40,38,66,46,58,55,53,60,61,64,62,72,50,74,47,50,54,36,32,48,30,53,64,57,63,44,55,54,8,14,7,10,5,49,56,55,58,57,58,52,47,52,53,49,56,55,58,57,58,52,47,52,53,49,55,58,57,52,47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,England
21,English Championship,172,70,27e4,59,70,71,58,43,59,21,52,1,2,3,Medium,Medium,Left,31,60,57,49,49,57,52,39,39,56,69,73,72,49,76,57,62,51,56,56,43,18,58,47,65,44,12,21,13,8,12,13,8,10,58,55,56,55,47,53,36,34,36,38,58,55,56,55,47,53,36,34,36,38,58,56,55,47,36,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,England
18,English Premier League,185,80,29e4,59,76,59,28,33,43,59,65,1,2,2,Medium,High,Right,33,22,54,34,31,34,33,34,29,50,55,62,56,51,61,41,69,59,67,22,64,58,35,33,49,52,59,60,59,12,14,5,15,10,41,40,39,38,40,41,51,58,53,51,41,40,39,38,40,41,51,58,53,51,41,39,38,40,51,58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,England
18,English Premier League,200,79,29e4,59,76,35,28,40,53,57,65,1,2,3,Medium,Medium,Right,24,25,53,55,23,50,26,31,50,60,35,35,56,50,30,33,73,58,74,26,47,57,26,30,40,50,56,59,61,12,12,12,15,13,41,41,41,44,48,43,55,58,52,51,41,41,41,44,48,43,55,58,52,51,41,41,44,48,55,58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,England
21,English Championship,178,70,25e4,59,69,59,49,54,63,57,61,1,2,2,Medium,Medium,Right,48,46,61,61,43,63,45,48,58,66,59,59,60,57,61,57,65,62,60,49,60,47,55,50,50,52,59,60,61,11,10,14,7,11,56,57,57,58,58,58,58,59,58,58,56,57,57,58,58,58,58,59,58,58,56,57,58,58,58,59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,England
18,English Championship,185,69,29e4,59,75,71,37,50,55,56,61,1,2,3,High,Medium,Right,51,43,53,58,34,59,39,34,48,46,72,71,64,49,64,32,67,75,56,27,55,59,50,44,36,44,54,58,56,11,9,13,10,11,49,53,50,51,52,55,55,56,58,58,49,53,50,51,52,55,55,56,58,58,49,50,51,52,55,56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,England
17,English Premier League,175,70,35e4,59,83,81,53,46,70,29,41,1,3,3,High,Medium,Right,50,53,39,44,49,74,50,44,41,64,84,79,84,44,65,65,46,35,44,42,42,24,57,51,54,57,29,28,29,12,12,11,11,15,56,61,59,57,48,58,39,36,42,44,56,61,59,57,48,58,39,36,42,44,56,59,57,48,39,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,England
19,German Bundesliga,187,81,3e5,59,74,66,29,51,57,58,65,1,2,3,Medium,Medium,Left,59,20,55,58,23,56,46,39,49,59,64,68,59,56,55,47,47,53,72,28,65,59,33,36,38,37,56,62,55,10,7,12,7,12,46,50,47,48,50,52,57,60,58,58,46,50,47,48,50,52,57,60,58,58,46,47,48,50,57,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,Germany
19,English Premier League,170,70,325e3,59,74,62,61,50,67,33,44,1,3,3,Medium,Medium,Left,58,64,40,45,52,67,49,49,45,70,64,61,62,46,81,71,45,49,47,49,30,23,51,55,63,56,28,39,39,12,10,7,10,5,57,59,59,57,51,58,42,38,45,47,57,59,59,57,51,58,42,38,45,47,57,59,57,51,42,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,England
18,English Premier League,180,70,21e4,59,70,61,34,40,61,61,56,1,2,3,Medium,Medium,Right,52,32,51,36,34,65,43,41,30,55,66,56,56,56,68,30,55,63,51,37,62,59,57,40,41,46,57,69,64,12,14,7,11,14,47,52,50,48,48,52,53,58,58,57,47,52,50,48,48,52,53,58,58,57,47,50,48,48,53,58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,England
19,German 2. Bundesliga,174,71,24e4,59,71,68,30,49,55,58,56,1,2,2,Medium,Medium,Left,60,27,38,50,28,55,41,28,48,48,71,65,69,58,75,35,65,61,51,27,58,60,57,42,28,51,59,63,57,6,10,11,12,8,45,52,49,49,50,53,55,56,58,58,45,52,49,49,50,53,55,56,58,58,45,49,49,50,55,56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,Germany
20,English Championship,178,64,35e4,59,73,67,49,56,61,54,61,1,2,2,Medium,Medium,Right,50,48,51,61,42,59,50,42,54,58,69,65,71,60,74,52,61,72,58,49,53,50,55,58,46,56,53,59,54,11,11,9,6,7,55,58,57,58,58,59,57,55,58,58,55,58,57,58,58,59,57,55,58,58,55,57,58,58,57,55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,England
18,German 2. Bundesliga,186,79,23e4,59,71,66,36,43,49,59,59,1,2,3,Medium,Medium,Right,51,31,51,53,31,44,27,34,33,54,65,67,56,51,61,51,67,57,62,33,52,58,31,31,41,49,57,63,61,14,7,15,13,11,46,47,45,44,45,48,53,58,58,57,46,47,45,44,45,48,53,58,58,57,46,45,44,45,53,58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,Germany
18,French Ligue 1,182,72,325e3,59,74,61,61,49,66,27,42,1,3,2,Medium,Medium,Left,54,64,40,48,54,68,46,45,40,66,58,63,65,45,59,66,38,36,49,53,32,24,53,54,66,51,21,31,29,8,11,15,11,7,57,59,58,57,49,56,39,35,40,43,57,59,58,57,49,56,39,35,40,43,57,58,57,49,39,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,France
34,French Ligue 2,176,80,4e4,59,59,61,48,58,60,58,58,1,2,3,Medium,Medium,Right,63,50,52,62,44,56,53,43,61,63,57,64,66,52,72,53,74,48,60,38,62,56,47,51,55,57,58,59,62,11,14,14,8,11,54,56,55,56,56,57,58,59,58,58,54,56,55,56,56,57,58,59,58,58,54,55,56,56,58,59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,France
18,English Premier League,186,80,29e4,59,76,69,34,43,51,57,68,1,2,3,Medium,Medium,Right,43,29,52,49,33,49,35,29,42,51,69,69,63,49,56,45,69,64,74,31,60,50,45,41,33,49,58,60,59,9,10,13,14,13,47,48,47,47,47,50,53,58,56,55,47,48,47,47,47,50,53,58,56,55,47,47,47,47,53,58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,England
19,French Ligue 2,185,79,325e3,59,74,69,49,52,60,57,67,1,2,4,Medium,High,Right,35,55,59,59,39,62,35,46,52,60,68,70,55,55,54,45,59,66,76,42,48,57,50,63,54,60,52,61,53,6,15,12,7,14,57,57,58,58,58,58,58,58,57,56,57,57,58,58,58,58,58,58,57,56,57,58,58,58,58,58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,France
22,Italian Serie B,181,75,18e4,59,66,61,38,49,53,61,53,1,2,2,Medium,Medium,Left,56,30,62,55,35,52,51,33,53,51,61,61,65,41,69,48,57,57,55,45,44,56,32,33,52,59,62,63,64,3,5,4,4,5,46,48,45,46,48,49,54,58,58,57,46,48,45,46,48,49,54,58,58,57,46,45,46,48,54,58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,Italy
20,German Bundesliga,180,76,35e4,59,75,69,57,55,64,22,53,1,3,2,Medium,Medium,Right,45,59,54,59,62,63,54,45,50,61,69,69,77,56,76,57,58,54,61,58,31,19,46,62,49,57,17,17,22,12,12,7,10,10,58,59,59,60,53,58,40,35,40,43,58,59,59,60,53,58,40,35,40,43,58,59,60,53,40,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Germany
19,German 2. Bundesliga,193,88,3e5,59,73,52,25,34,38,59,66,1,2,3,Medium,Medium,Right,21,19,60,45,18,33,24,26,40,38,49,54,50,50,45,42,48,49,78,22,62,55,23,30,33,39,58,61,58,14,7,11,14,9,39,35,36,36,40,37,51,58,50,47,39,35,36,36,40,37,51,58,50,47,39,36,36,40,51,58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,Germany
19,French Ligue 2,190,86,26e4,59,72,54,27,29,26,56,75,1,2,2,Medium,Medium,Right,21,20,67,35,36,21,24,27,30,29,52,55,30,47,28,54,57,57,90,14,62,50,23,28,36,51,50,61,56,12,8,11,8,6,39,30,32,30,34,32,47,58,48,45,39,30,32,30,34,32,47,58,48,45,39,32,30,34,47,58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,France
21,Spanish Primera División,185,75,35e4,59,73,73,57,47,61,18,53,1,3,3,Medium,High,Left,34,59,52,54,45,63,37,32,46,56,72,74,71,55,65,58,61,54,60,55,32,12,57,57,61,50,13,17,14,13,8,10,10,14,58,58,59,58,51,56,37,32,37,39,58,58,59,58,51,56,37,32,37,39,58,59,58,51,37,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Spain
